2023-01-26T18:53:06.320Z,58.2445,-155.1756,,2.7,,,,,,,ak02317b0760,,Alaska Peninsula
2023-01-26T17:55:29.330Z,-12.4691,166.9634,,4.9,,,,,,,us6000jjim,,"168 km NNW of Sola, Vanuatu"
2023-01-26T17:25:59.107Z,2.8087,126.8523,,4.6,,,,,,,us6000jjik,,"175 km NW of Tobelo, Indonesia"
2023-01-26T16:41:36.896Z,50.6252,-172.6345,,5.1,,,,,,,us6000jjid,,"205 km SSE of Atka, Alaska"
2023-01-26T16:04:56.294Z,30.5315,137.5483,,4.5,,,,,,,us6000jjgm,,"Izu Islands, Japan region"
2023-01-26T15:57:01.678Z,-5.6296,154.2556,,4.5,,,,,,,us6000jjgk,,"155 km WNW of Panguna, Papua New Guinea"
2023-01-26T15:33:37.148Z,-22.2328,-67.309,,4.4,,,,,,,us6000jjg6,,"118 km NE of San Pedro de Atacama, Chile"
2023-01-26T14:19:02.828Z,-17.8522,-173.4025,,4.8,,,,,,,us6000jjfu,,"107 km NE of Neiafu, Tonga"
2023-01-26T14:18:54.914Z,61.307,-146.8654,,2.6,,,,,,,ak023178f2fd,,"34 km NW of Valdez, Alaska"
2023-01-26T13:56:50.123Z,23.2115,123.3863,,4.9,,,,,,,us6000jjfs,,"144 km SSE of Yonakuni, Japan"
2023-01-26T13:05:39.821Z,11.6697,43.9143,,4.8,,,,,,,us6000jjdl,,"75 km ESE of Obock, Djibouti"
2023-01-26T11:03:18.202Z,32.7456665,-100.6529869,,3.2,,,,,,,tx2023bunm,,"15 km NE of Hermleigh, Texas"
2023-01-26T10:47:42.549Z,32.75115967,-100.6594179,,2.6,,,,,,,tx2023bumz,,"15 km NE of Hermleigh, Texas"
2023-01-26T10:45:53.633Z,-30.254,-178.6685,,6,,,,,,,us6000jjcy,,"Kermadec Islands, New Zealand"
2023-01-26T09:11:56.320Z,19.1126,-66.3113,,3.46,,,,,,,pr2023026000,,"71 km N of Brenas, Puerto Rico"
2023-01-26T07:58:05.400Z,32.9615,-116.3011667,,2.5,,,,,,,ci40162055,,"26km SW of Ocotillo Wells, CA"
2023-01-26T07:06:03.930Z,38.8055,-122.8088303,,2.51,,,,,,,nc73837546,,"6km NW of The Geysers, CA"
2023-01-26T06:33:44.558Z,2.874,127.1574,,4.9,,,,,,,us6000jjce,,"158 km NW of Tobelo, Indonesia"
2023-01-26T05:45:14.274Z,31.69239017,-104.2946447,,2.5,,,,,,,tx2023bucz,,"54 km S of Whites City, New Mexico"
2023-01-26T04:29:44.168Z,-0.1167,-77.4795,,4.1,,,,,,,us6000jjbm,,Ecuador
2023-01-26T04:23:51.406Z,2.8733,126.965,,5.7,,,,,,,us6000jjbj,,"171 km NW of Tobelo, Indonesia"
2023-01-26T04:16:05.490Z,16.6078,-25.6214,,5.3,,,,,,,us6000jjbh,,"74 km SW of Porto Novo, Cabo Verde"
2023-01-26T04:07:54.913Z,-30.4621,-178.5405,,4.5,,,,,,,us6000jjbd,,"Kermadec Islands, New Zealand"
